occurrence_id,classification,present_stowed,present_deployed,same_part_number,stable_part_definition_match,parent_assembly_path_match,part_occurrence_quantity_match,state_membership_match,stowed_transform_authority_max_error,deployed_transform_authority_max_error,state_transform_max_abs_delta,transform_authority_match,fixed_transform_stable,transform_state_behavior,transform_error,stowed_solid_count,deployed_solid_count,stowed_face_count,deployed_face_count,volume_delta_mm3,stowed_local_brep_sha256,deployed_local_brep_sha256,local_bbox_max_abs_delta_mm,surface_type_counts_match,serialized_local_brep_match,exact_common_status,exact_common_volume_mm3,stowed_minus_common_mm3,deployed_minus_common_mm3,exact_common_volume_tolerance_mm3,exact_common_full_volume_equivalent,exact_geometry_equivalent,geometry_equivalence_basis,exact_common_error,fingerprint_error,flexible_state_geometry_exception,status
WATER-TRIGGER-HSG-001,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,120,120,0.0,62b0a09cc7f38d93eff83181171b1c9885ba122971550350e8aa01b860f11901,62b0a09cc7f38d93eff83181171b1c9885ba122971550350e8aa01b860f11901,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-AFT-RAIL-SUPPORT,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,7,7,0.0,75261c62e8f669bbb05e4667d7b5b1bbc227bf84b24af7d48dbb6626d3e6a5fc,75261c62e8f669bbb05e4667d7b5b1bbc227bf84b24af7d48dbb6626d3e6a5fc,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-EJECTOR-SPRING,FLEXIBLE,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,MOVING_RETAINED_SAME_TRANSFORM,,1,1,3,3,-4.264081735527725e-05,bda9c9868d3ff2d9a6a0533194e7160fc77cd2674875512fb264a15906a78cbd,0768b276c1d59ce65945f1d04e31c5219fe3eb231a335c5951dbdd4f08896c6f,84.99999999999355,True,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
WP04-FIXED-SLEEVE,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,17,17,0.0,e853b3f73d030a32ed3b3709843a7cdbb864be94d8e6527755a71f8bbefe661a,e853b3f73d030a32ed3b3709843a7cdbb864be94d8e6527755a71f8bbefe661a,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-FIXED-SLEEVE-SCREW-1,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,14,14,0.0,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-FIXED-SLEEVE-SCREW-2,FIXED,True,True,True,True,True,True,True,3.7125857943465235e-13,3.7125857943465235e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,14,14,0.0,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-FIXED-SLEEVE-SCREW-3,FIXED,True,True,True,True,True,True,True,2.367883666920534e-12,2.367883666920534e-12,0.0,True,True,FIXED_UNCHANGED,,1,1,14,14,0.0,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-FOLLOWER-001,MOVING,True,True,True,True,True,True,True,0.0,0.0,85.0,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,40,40,0.0,5bd3d65d71333353cd2336626afbee7e0e422dec0d4f7b6d2b9dd8b13d39788a,5bd3d65d71333353cd2336626afbee7e0e422dec0d4f7b6d2b9dd8b13d39788a,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-FULLFLOW-MANIFOLD,FIXED,True,True,True,True,True,True,True,3.0819791163594346e-13,3.0819791163594346e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,4,4,0.0,07256d66a294bb60f4b83d0360327df84403c283e47bca51fd18c82995198dad,07256d66a294bb60f4b83d0360327df84403c283e47bca51fd18c82995198dad,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-GUIDE-RAIL-1,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,20,20,0.0,ed341035cf52ddd14bac31a2f25c3701c0127320377dc37dd9a65d75a87a8fef,ed341035cf52ddd14bac31a2f25c3701c0127320377dc37dd9a65d75a87a8fef,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-GUIDE-RAIL-2,FIXED,True,True,True,True,True,True,True,1.9018120411828932e-13,1.9018120411828932e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,20,20,0.0,ed341035cf52ddd14bac31a2f25c3701c0127320377dc37dd9a65d75a87a8fef,ed341035cf52ddd14bac31a2f25c3701c0127320377dc37dd9a65d75a87a8fef,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-GUIDE-RAIL-3,FIXED,True,True,True,True,True,True,True,4.995115432393504e-12,4.995115432393504e-12,0.0,True,True,FIXED_UNCHANGED,,1,1,20,20,0.0,ed341035cf52ddd14bac31a2f25c3701c0127320377dc37dd9a65d75a87a8fef,ed341035cf52ddd14bac31a2f25c3701c0127320377dc37dd9a65d75a87a8fef,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-LATCH-001,FIXED,True,True,True,True,True,True,True,1.609276246650864e-28,1.609276246650864e-28,0.0,True,True,FIXED_UNCHANGED,,2,2,30,30,0.0,731f8c4d26eccc032043c7b5ea8388ddbfd5b9368092d614edcf5d2060011a50,731f8c4d26eccc032043c7b5ea8388ddbfd5b9368092d614edcf5d2060011a50,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-LATCH-SCREW-1,FIXED,True,True,True,True,True,True,True,5.329070518200751e-15,5.329070518200751e-15,0.0,True,True,FIXED_UNCHANGED,,1,1,14,14,0.0,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-LATCH-SCREW-2,FIXED,True,True,True,True,True,True,True,5.329070518200751e-15,5.329070518200751e-15,0.0,True,True,FIXED_UNCHANGED,,1,1,14,14,0.0,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-MANIFOLD-BRACKET,FIXED,True,True,True,True,True,True,True,3.0819791163594346e-13,3.0819791163594346e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,6,6,0.0,9a93daeec4b16ca1b6ae9d92670802813907981d6a236af245190efdb54dc07e,9a93daeec4b16ca1b6ae9d92670802813907981d6a236af245190efdb54dc07e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-MOVING-SLEEVE,MOVING,True,True,True,True,True,True,True,0.0,0.0,85.0,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,20,20,0.0,230f7b9a5560986230ff42143243ed95f8b98411a04835d0e8dcda37676f25a9,230f7b9a5560986230ff42143243ed95f8b98411a04835d0e8dcda37676f25a9,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-MOVING-SLEEVE-SCREW-1,MOVING,True,True,True,True,True,True,True,4.2099657093785936e-13,4.2099657093785936e-13,85.0,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,14,14,0.0,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-MOVING-SLEEVE-SCREW-2,MOVING,True,True,True,True,True,True,True,2.997671439839845e-29,2.997671439839845e-29,85.0,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,14,14,0.0,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-MOVING-SLEEVE-SCREW-3,MOVING,True,True,True,True,True,True,True,6.5778493762991275e-12,6.5778493762991275e-12,85.0,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,14,14,0.0,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,aa77c58c4d4b20f6f57e0e11a6db68323c8708402b31ea858f2ddc092a63d49e,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-REACTION-BULKHEAD,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,2,2,58,58,0.0,ec6f7081d1da9d5fbc6818bdf55790bf4b0650bdf537936331e8fcee998d17af,ec6f7081d1da9d5fbc6818bdf55790bf4b0650bdf537936331e8fcee998d17af,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-SEAR-001,MOVING,True,True,True,True,True,True,True,1.609276246650864e-28,2.611129596281549e-28,3.1999999999999993,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,11,11,0.0,c4d101b9041f7b394ca212710d7c64296882de25491afb14bfd5cd8be5b4a9a5,c4d101b9041f7b394ca212710d7c64296882de25491afb14bfd5cd8be5b4a9a5,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP04-SEAR-CLIP-001,MOVING,True,True,True,True,True,True,True,3.552713678800501e-15,3.552713678800501e-15,3.1999999999999993,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,8,8,0.0,7f10b0ad927d92a43b47b3cba2a316fd5cea19647d267ecbed4959ff62e050a3,7f10b0ad927d92a43b47b3cba2a316fd5cea19647d267ecbed4959ff62e050a3,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP05-DOOR-001,MOVING,True,True,True,True,True,True,True,0.0,3.552713678800501e-15,28.0,True,True,MOVING_STATE_TRANSFORM_CHANGED,,1,1,28,28,-4.547473508864641e-12,f89750ba5c1273c9f70dc565e1655644a6207e7769210bba92d4e2a57b08daf8,f89750ba5c1273c9f70dc565e1655644a6207e7769210bba92d4e2a57b08daf8,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP05-DOOR-LANYARD,FLEXIBLE,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,MOVING_RETAINED_SAME_TRANSFORM,,1,1,19,30,131.01739627937812,774f578ed36e553c9d4739bce0f69d41c35b00eb61825d1d12a9f5f708b0ea4e,0531d8864d6dc611713e3533fc4bd50b128740fa4e7d22c55ec453796270fd23,30.210000100000002,False,False,,,,,,False,False,FLEXIBLE_STATE_GEOMETRY_EXCEPTION,,,True,PASS
WP05-HINGE-CLIP,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,8,8,0.0,065a815809f848ded5ab5957cfb2f28b5f3b83288ceb1f3794e4bce0ebfefdfa,065a815809f848ded5ab5957cfb2f28b5f3b83288ceb1f3794e4bce0ebfefdfa,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP05-HINGE-PIN,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,9,9,0.0,38b150a9ee21d0ab3f56b4eda40ce07043ab7112359827220745f4c2237415fb,38b150a9ee21d0ab3f56b4eda40ce07043ab7112359827220745f4c2237415fb,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP05-SERVICE-THROAT,FIXED,True,True,True,True,True,True,True,0.0,0.0,0.0,True,True,FIXED_UNCHANGED,,1,1,72,72,0.0,e318019c6ea3ede086e1a743791a66d115ebd06065f44c11edc5ba9bf8762c9c,e318019c6ea3ede086e1a743791a66d115ebd06065f44c11edc5ba9bf8762c9c,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP05-THROAT-SCREW-1,FIXED,True,True,True,True,True,True,True,4.618527782440651e-13,4.618527782440651e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,11,11,0.0,aeb14bf47fc88e00d866feae1e399b056978904dde68bdbbbb0aaf0ed754bcad,aeb14bf47fc88e00d866feae1e399b056978904dde68bdbbbb0aaf0ed754bcad,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP05-THROAT-SCREW-2,FIXED,True,True,True,True,True,True,True,4.380150176239668e-28,4.380150176239668e-28,0.0,True,True,FIXED_UNCHANGED,,1,1,11,11,0.0,aeb14bf47fc88e00d866feae1e399b056978904dde68bdbbbb0aaf0ed754bcad,aeb14bf47fc88e00d866feae1e399b056978904dde68bdbbbb0aaf0ed754bcad,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP05-THROAT-SCREW-3,FIXED,True,True,True,True,True,True,True,4.54036808150704e-12,4.54036808150704e-12,0.0,True,True,FIXED_UNCHANGED,,1,1,11,11,0.0,aeb14bf47fc88e00d866feae1e399b056978904dde68bdbbbb0aaf0ed754bcad,aeb14bf47fc88e00d866feae1e399b056978904dde68bdbbbb0aaf0ed754bcad,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP05-THROAT-SCREW-4,FIXED,True,True,True,True,True,True,True,4.53681536782824e-12,4.53681536782824e-12,0.0,True,True,FIXED_UNCHANGED,,1,1,11,11,0.0,aeb14bf47fc88e00d866feae1e399b056978904dde68bdbbbb0aaf0ed754bcad,aeb14bf47fc88e00d866feae1e399b056978904dde68bdbbbb0aaf0ed754bcad,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP05-THROAT-SCREW-5,FIXED,True,True,True,True,True,True,True,3.147555011831837e-28,3.147555011831837e-28,0.0,True,True,FIXED_UNCHANGED,,1,1,11,11,0.0,aeb14bf47fc88e00d866feae1e399b056978904dde68bdbbbb0aaf0ed754bcad,aeb14bf47fc88e00d866feae1e399b056978904dde68bdbbbb0aaf0ed754bcad,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
WP05-THROAT-SCREW-6,FIXED,True,True,True,True,True,True,True,4.689582056016661e-13,4.689582056016661e-13,0.0,True,True,FIXED_UNCHANGED,,1,1,11,11,0.0,aeb14bf47fc88e00d866feae1e399b056978904dde68bdbbbb0aaf0ed754bcad,aeb14bf47fc88e00d866feae1e399b056978904dde68bdbbbb0aaf0ed754bcad,0.0,True,True,,,,,,False,True,SERIALIZED_LOCAL_BREP_SHA256,,,False,PASS
